delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_difference,Calculated_delay_flag
1454.0,ekart,pharmacy,scooter,same day,north,foggy,172.9,43.34,10,8,yes,delayed,3,1094.52,2,Late
1455.0,shadowfax,fragile items,truck,same day,central,rainy,267.7,34.31,9,8,yes,delayed,2,1541.43,1,Late
1456.0,delhivery,furniture,truck,express,north,clear,156.7,11.44,4,5,no,delivered,5,867.82,-1,On-Time
1457.0,ecom express,electronics,ev van,express,west,foggy,11.2,23.52,3,2,yes,delayed,3,176.56,1,Late
1458.0,fedex,clothing,ev bike,two day,south,hot,75.1,40.23,5,16,no,delivered,5,496.19,-11,On-Time
1459.0,ekart,electronics,bike,same day,west,clear,291.4,23.64,7,8,no,delivered,5,1627.92,-1,On-Time
1460.0,fedex,cosmetics,ev van,express,west,clear,244.2,35.32,6,6,no,delivered,5,1376.96,0,On-Time
1461.0,amazon logistics,cosmetics,ev bike,two day,west,clear,294.9,13.38,8,16,no,delivered,4,1514.64,-8,On-Time
1462.0,ekart,furniture,van,standard,east,cold,129.0,12.76,4,24,no,delivered,4,683.28,-20,On-Time
1463.0,delhivery,cosmetics,bike,standard,central,rainy,68.9,39.59,5,24,no,delivered,5,463.27,-19,On-Time
1464.0,delhivery,furniture,ev bike,same day,east,cold,80.6,22.22,3,8,no,delivered,5,569.66,-5,On-Time
1465.0,amazon logistics,cosmetics,scooter,express,central,rainy,248.0,34.15,7,6,yes,delayed,2,1392.45,1,Late
1466.0,blue dart,cosmetics,scooter,two day,east,stormy,61.4,49.37,7,16,no,delivered,5,455.11,-9,On-Time
1467.0,shadowfax,furniture,van,same day,west,foggy,182.8,49.52,8,8,yes,delayed,2,1162.8,0,On-Time
1468.0,dhl,pharmacy,bike,two day,west,cold,270.0,24.22,10,16,no,delivered,3,1422.66,-6,On-Time
1469.0,xpressbees,documents,van,express,south,rainy,244.6,28.27,10,6,yes,delayed,3,1357.81,4,Late
1470.0,delhivery,cosmetics,scooter,express,central,foggy,127.4,15.64,6,4,yes,failed,2,733.92,2,Late
1471.0,ecom express,automobile parts,bike,express,south,foggy,117.6,29.69,7,4,yes,delayed,2,727.07,3,Late
1472.0,xpressbees,clothing,ev van,same day,central,rainy,178.7,41.78,7,8,no,delivered,4,1118.84,-1,On-Time
1473.0,fedex,cosmetics,scooter,same day,north,rainy,131.8,8.23,10,8,yes,delayed,2,783.69,2,Late
1474.0,blue dart,electronics,truck,two day,west,clear,83.1,3.66,3,16,no,delivered,4,426.48,-13,On-Time
1475.0,ecom express,groceries,ev bike,standard,central,stormy,34.8,21.4,6,24,no,delivered,5,238.2,-18,On-Time
1476.0,ekart,cosmetics,van,standard,south,hot,94.2,25.21,2,24,no,delivered,5,546.63,-22,On-Time
1477.0,fedex,documents,scooter,two day,south,rainy,43.1,1.61,4,16,no,delivered,5,220.33,-12,On-Time
1478.0,dhl,documents,ev bike,same day,central,foggy,19.7,18.17,1,8,no,delivered,4,253.01,-7,On-Time
1479.0,ekart,groceries,ev bike,express,west,hot,268.8,7.35,6,7,no,delivered,4,1416.05,-1,On-Time
1480.0,dhl,clothing,bike,express,central,cold,198.3,48.77,7,5,yes,delayed,2,1187.81,2,Late
1481.0,blue dart,pharmacy,ev bike,two day,central,clear,289.4,30.89,8,16,no,delivered,4,1539.67,-8,On-Time
1482.0,delhivery,clothing,bike,two day,central,cold,224.3,32.03,6,16,no,delivered,3,1217.59,-10,On-Time
1483.0,ekart,documents,ev bike,standard,central,foggy,219.4,0.73,8,24,no,delivered,3,1099.19,-16,On-Time
1484.0,blue dart,documents,bike,express,west,stormy,143.8,3.13,12,4,yes,delayed,3,778.39,8,Late
1485.0,dhl,automobile parts,bike,two day,central,clear,186.2,17.11,4,16,no,delivered,3,982.33,-12,On-Time
1486.0,amazon logistics,automobile parts,bike,same day,south,foggy,29.7,7.15,6,8,no,delivered,5,269.95,-2,On-Time
1487.0,blue dart,electronics,ev bike,two day,east,rainy,199.6,4.73,11,16,no,delivered,3,1012.19,-5,On-Time
1488.0,delhivery,clothing,van,standard,east,rainy,193.1,15.49,8,24,no,delivered,3,1011.97,-16,On-Time
1489.0,delhivery,cosmetics,truck,same day,south,cold,147.3,47.37,6,8,no,delivered,4,978.61,-2,On-Time
1490.0,fedex,documents,scooter,standard,south,clear,197.3,46.7,7,24,no,delivered,5,1126.6,-17,On-Time
1491.0,ekart,pharmacy,bike,express,central,rainy,242.2,28.75,11,6,yes,failed,1,1347.25,5,Late
1492.0,fedex,automobile parts,ev bike,standard,south,rainy,125.4,24.3,5,24,no,delivered,4,699.9,-19,On-Time
1493.0,delhivery,clothing,ev bike,express,north,hot,98.7,18.55,4,3,yes,delayed,2,599.15,1,Late
1494.0,ekart,automobile parts,ev van,express,east,stormy,88.8,49.37,8,3,yes,failed,2,642.11,5,Late
1495.0,dhl,electronics,bike,standard,south,foggy,262.7,11.2,6,24,no,delivered,5,1347.1,-18,On-Time
1496.0,dhl,documents,ev van,two day,central,clear,290.1,16.65,11,16,no,delivered,4,1500.45,-5,On-Time
1497.0,fedex,furniture,truck,express,west,foggy,241.7,32.14,9,6,yes,delayed,2,1354.92,3,Late
1498.0,amazon logistics,fragile items,scooter,standard,east,cold,208.1,36.86,5,24,no,delivered,4,1151.08,-19,On-Time
1499.0,fedex,furniture,scooter,two day,central,foggy,252.5,0.67,10,16,no,delivered,3,1264.48,-6,On-Time
1500.0,amazon logistics,clothing,truck,standard,east,cold,229.9,11.85,6,24,no,delivered,4,1185.05,-18,On-Time
1501.0,fedex,documents,truck,standard,south,clear,90.7,8.09,2,24,no,delivered,5,477.77,-22,On-Time
1502.0,ekart,cosmetics,bike,two day,west,rainy,79.9,4.76,7,16,no,delivered,4,413.78,-9,On-Time
1503.0,ekart,pharmacy,van,express,west,clear,261.6,37.58,4,7,no,delivered,5,1470.74,-3,On-Time
1504.0,ekart,electronics,scooter,express,south,stormy,257.5,31.63,11,7,yes,delayed,3,1432.39,4,Late
1505.0,shadowfax,furniture,ev van,express,north,clear,86.4,33.61,2,3,no,delivered,4,582.83,-1,On-Time
1506.0,ekart,groceries,truck,same day,north,foggy,82.5,12.49,6,8,no,delivered,4,549.97,-2,On-Time
1507.0,ecom express,electronics,van,express,south,clear,289.4,49.52,7,7,no,delivered,5,1632.7206,0,On-Time
1508.0,fedex,documents,van,standard,west,stormy,173.1,47.42,9,24,no,delivered,4,1007.76,-15,On-Time
1509.0,amazon logistics,automobile parts,ev van,two day,central,rainy,227.1,21.67,11,16,no,delivered,3,1200.51,-5,On-Time
1510.0,xpressbees,cosmetics,ev bike,two day,south,hot,13.2,8.27,2,16,no,delivered,3,95.6674,-14,On-Time
1511.0,dhl,electronics,van,standard,west,foggy,153.2,12.36,10,24,no,delivered,5,803.08,-14,On-Time
1512.0,ekart,electronics,ev van,same day,south,stormy,121.5,26.84,10,8,yes,delayed,3,788.02,2,Late
1513.0,xpressbees,groceries,truck,express,north,rainy,80.2,36.69,5,3,yes,delayed,2,561.07,2,Late
1514.0,ekart,furniture,bike,standard,east,stormy,96.5,3.99,9,24,no,delivered,3,494.47,-15,On-Time
1515.0,ekart,furniture,truck,express,south,clear,256.0,42.63,6,7,no,delivered,4,1457.89,-1,On-Time
1516.0,ecom express,cosmetics,ev van,same day,north,clear,6.8,11.49,2,8,no,delivered,4,168.47,-6,On-Time
1517.0,fedex,clothing,ev van,standard,south,hot,209.6,42.77,9,24,no,delivered,5,1176.31,-15,On-Time
1518.0,delhivery,electronics,bike,express,south,rainy,153.5,28.22,9,5,yes,delayed,3,902.16,4,Late
1519.0,fedex,cosmetics,ev van,express,south,hot,113.4,26.71,5,4,yes,delayed,2,697.13,1,Late
1520.0,fedex,automobile parts,ev van,express,east,cold,268.4,10.11,9,7,yes,delayed,3,1422.33,2,Late
1521.0,amazon logistics,clothing,bike,same day,central,clear,228.1,29.88,9,8,yes,delayed,2,1330.14,1,Late
1522.0,xpressbees,groceries,truck,express,central,cold,181.9,24.44,6,5,yes,delayed,2,1032.82,1,Late
1523.0,blue dart,pharmacy,ev bike,two day,east,hot,125.9,29.61,6,16,no,delivered,5,718.33,-10,On-Time
1524.0,blue dart,clothing,bike,same day,south,stormy,274.4,46.51,10,8,yes,failed,1,1611.53,2,Late
1525.0,shadowfax,fragile items,ev bike,same day,north,rainy,281.6,10.18,7,8,no,delivered,5,1538.54,-1,On-Time
1526.0,delhivery,documents,van,same day,east,rainy,220.3,38.72,9,8,yes,delayed,3,1317.66,1,Late
1527.0,ekart,furniture,scooter,two day,west,rainy,127.9,29.83,8,16,no,delivered,4,728.99,-8,On-Time
1528.0,blue dart,groceries,scooter,standard,east,stormy,295.0,49.27,17,24,no,delivered,4,1622.81,-7,On-Time
1529.0,delhivery,cosmetics,truck,two day,north,clear,14.4,14.59,0,16,no,delivered,5,115.77,-16,On-Time
1530.0,ecom express,clothing,ev bike,two day,west,foggy,255.0,44.17,10,16,no,delivered,4,1407.51,-6,On-Time
1531.0,delhivery,electronics,ev bike,standard,south,stormy,89.7,10.54,9,24,no,delivered,3,480.12,-15,On-Time
1532.0,delhivery,furniture,scooter,standard,east,stormy,146.8,33.59,10,24,no,delivered,4,834.77,-14,On-Time
1533.0,ecom express,fragile items,ev bike,standard,central,clear,26.7,33.67,1,24,no,delivered,5,234.51,-23,On-Time
1534.0,blue dart,pharmacy,ev bike,same day,west,rainy,140.5,23.29,6,8,no,delivered,5,872.37,-2,On-Time
1535.0,amazon logistics,cosmetics,bike,express,east,clear,69.6,20.5,3,3,yes,delayed,2,459.5,0,On-Time
1536.0,delhivery,groceries,scooter,standard,central,cold,95.4,48.27,3,24,no,delivered,4,621.81,-21,On-Time
1537.0,blue dart,clothing,bike,express,south,cold,170.3,36.55,7,5,yes,failed,1,1011.15,2,Late
1538.0,delhivery,groceries,ev van,express,south,cold,291.7,38.1,6,7,no,delivered,4,1622.8,-1,On-Time
1539.0,xpressbees,automobile parts,van,standard,south,cold,68.4,38.71,3,24,no,delivered,3,458.13,-21,On-Time
1540.0,shadowfax,fragile items,scooter,same day,central,cold,103.5,14.77,2,8,no,delivered,4,661.81,-6,On-Time
1541.0,fedex,cosmetics,ev van,standard,central,rainy,72.7,8.66,5,24,no,delivered,3,389.48,-19,On-Time
1542.0,ekart,documents,ev bike,same day,south,cold,152.0,8.61,3,8,no,delivered,4,885.83,-5,On-Time
1543.0,delhivery,pharmacy,ev van,standard,north,clear,81.0,30.45,3,24,no,delivered,4,496.35,-21,On-Time
1544.0,shadowfax,pharmacy,ev bike,two day,central,clear,58.5,22.64,3,16,no,delivered,5,360.42,-13,On-Time
1545.0,ekart,pharmacy,ev van,express,east,rainy,196.0,16.64,6,5,yes,delayed,3,1079.92,1,Late
1546.0,shadowfax,automobile parts,scooter,same day,west,rainy,53.5,8.33,5,8,no,delivered,5,392.49,-3,On-Time
1547.0,xpressbees,cosmetics,scooter,express,north,hot,169.4,12.24,5,5,yes,failed,1,933.72,0,On-Time
1548.0,amazon logistics,clothing,bike,two day,east,hot,17.2,15.42,1,16,no,delivered,4,132.26,-15,On-Time
1549.0,fedex,clothing,van,two day,west,clear,215.7,31.99,5,16,no,delivered,3,1174.47,-11,On-Time
1550.0,delhivery,pharmacy,truck,two day,east,foggy,3.6,31.74,1,16,no,delivered,4,100.72,-15,On-Time
1551.0,ekart,fragile items,truck,same day,central,clear,204.0,35.56,6,8,no,delivered,3,1226.68,-2,On-Time
1552.0,amazon logistics,automobile parts,ev bike,two day,east,cold,44.3,37.35,2,16,no,delivered,5,333.55,-14,On-Time
1553.0,fedex,pharmacy,ev bike,standard,east,hot,211.1,36.25,8,24,no,delivered,4,1164.25,-16,On-Time
1554.0,shadowfax,furniture,ev bike,express,south,clear,25.3,3.21,1,2,no,delivered,4,186.13,-1,On-Time
1555.0,fedex,fragile items,truck,two day,west,hot,96.4,32.07,6,16,no,delivered,5,578.21,-10,On-Time
1556.0,blue dart,automobile parts,scooter,standard,east,rainy,213.4,44.94,8,24,no,delivered,4,1201.82,-16,On-Time
1557.0,ecom express,electronics,van,standard,west,rainy,186.1,49.52,9,24,no,delivered,4,1079.15,-15,On-Time
1558.0,xpressbees,documents,ev van,same day,west,stormy,87.6,1.45,8,8,yes,delayed,2,542.35,0,On-Time
1559.0,ecom express,groceries,ev bike,express,south,rainy,137.8,20.66,9,4,yes,delayed,3,800.98,5,Late
1560.0,amazon logistics,pharmacy,ev van,express,south,foggy,100.6,13.18,6,4,yes,delayed,3,592.54,2,Late
1561.0,ekart,documents,truck,express,south,cold,4.6,10.1,2,2,yes,delayed,2,103.3,0,On-Time
1562.0,ekart,documents,ev bike,two day,south,foggy,168.9,33.8,6,16,no,delivered,5,945.9,-10,On-Time
1563.0,ekart,electronics,van,express,central,clear,296.9,19.76,7,7,no,delivered,3,1593.78,0,On-Time
1564.0,ecom express,electronics,bike,standard,south,stormy,154.5,40.42,6,24,no,delivered,4,893.76,-18,On-Time
1565.0,shadowfax,furniture,ev bike,same day,north,clear,112.3,33.92,4,8,no,delivered,5,763.26,-4,On-Time
1566.0,fedex,automobile parts,bike,two day,central,hot,149.0,17.25,5,16,no,delivered,4,796.75,-11,On-Time
1567.0,ecom express,documents,truck,standard,south,hot,214.9,8.16,7,24,no,delivered,3,1098.98,-17,On-Time
1568.0,shadowfax,documents,ev van,standard,south,foggy,30.6,5.09,4,24,no,delivered,5,168.27,-20,On-Time
1569.0,ecom express,documents,bike,same day,south,stormy,134.7,16.95,10,8,yes,delayed,2,824.35,2,Late
1570.0,ecom express,automobile parts,ev bike,two day,east,clear,52.9,20.5,2,16,no,delivered,4,326.0,-14,On-Time
1571.0,delhivery,pharmacy,ev van,standard,south,stormy,194.6,4.81,8,24,no,delivered,4,987.43,-16,On-Time
1572.0,dhl,pharmacy,truck,same day,central,hot,285.6,24.29,11,8,yes,delayed,2,1600.87,3,Late
1573.0,xpressbees,clothing,ev bike,two day,east,cold,70.6,40.33,4,16,no,delivered,4,473.99,-12,On-Time
1574.0,amazon logistics,automobile parts,ev van,standard,north,hot,117.8,14.05,3,24,no,delivered,5,631.15,-21,On-Time
1575.0,blue dart,clothing,ev bike,express,east,rainy,82.0,4.05,8,3,yes,delayed,3,472.15,5,Late
1576.0,ekart,automobile parts,bike,same day,south,stormy,116.7,45.63,8,8,yes,failed,1,820.39,0,On-Time
1577.0,fedex,automobile parts,ev bike,same day,south,rainy,138.3,15.76,9,8,yes,delayed,2,838.78,1,Late
1578.0,amazon logistics,pharmacy,ev bike,same day,central,stormy,233.8,16.82,11,8,yes,delayed,3,1319.46,3,Late
1579.0,blue dart,fragile items,scooter,standard,north,cold,169.0,5.08,4,24,no,delivered,3,860.24,-20,On-Time
1580.0,shadowfax,automobile parts,truck,two day,west,foggy,150.8,30.52,9,16,no,delivered,4,845.56,-7,On-Time
1581.0,ekart,pharmacy,ev van,express,west,hot,10.1,35.47,3,2,yes,delayed,2,206.91,1,Late
1582.0,blue dart,cosmetics,ev van,same day,south,clear,13.6,13.07,2,8,no,delivered,3,207.21,-6,On-Time
1583.0,fedex,pharmacy,ev van,same day,east,hot,258.4,18.62,10,8,yes,delayed,3,1447.86,2,Late
1584.0,dhl,furniture,ev bike,same day,north,hot,248.8,47.82,8,8,yes,delayed,3,1487.46,0,On-Time
1585.0,shadowfax,groceries,bike,express,east,hot,42.6,28.59,1,2,no,delivered,4,348.77,-1,On-Time
1586.0,ekart,pharmacy,van,express,east,foggy,264.0,40.16,10,7,yes,delayed,2,1490.48,3,Late
1587.0,amazon logistics,documents,scooter,standard,east,hot,293.8,18.0,6,24,no,delivered,4,1523.0,-18,On-Time
1588.0,delhivery,clothing,bike,same day,west,cold,214.9,16.21,4,8,no,delivered,5,1223.13,-4,On-Time
1589.0,amazon logistics,documents,scooter,express,central,clear,139.8,7.45,3,4,no,delivered,5,771.35,-1,On-Time
1590.0,delhivery,electronics,ev van,standard,east,cold,67.2,11.22,3,24,no,delivered,4,369.66,-21,On-Time
1591.0,xpressbees,automobile parts,truck,standard,central,foggy,266.6,23.93,8,24,no,delivered,4,1404.79,-16,On-Time
1592.0,dhl,documents,ev bike,two day,central,rainy,106.9,13.74,6,16,no,delivered,3,575.72,-10,On-Time
1593.0,dhl,fragile items,truck,express,south,clear,72.9,15.45,1,3,no,delivered,4,460.85,-2,On-Time
1594.0,delhivery,groceries,van,same day,south,rainy,173.2,28.51,7,8,no,delivered,4,1051.53,-1,On-Time
1595.0,xpressbees,groceries,van,same day,east,stormy,271.9,37.47,14,8,yes,delayed,3,1571.91,6,Late
1596.0,blue dart,documents,ev van,two day,east,hot,261.3,49.52,8,16,no,delivered,5,1456.29,-8,On-Time
1597.0,shadowfax,fragile items,scooter,two day,south,hot,243.1,3.9,7,16,no,delivered,4,1227.2,-9,On-Time
1598.0,xpressbees,furniture,scooter,two day,north,hot,93.5,19.58,3,16,no,delivered,3,526.24,-13,On-Time
1599.0,amazon logistics,furniture,ev van,two day,west,hot,229.5,18.25,7,16,no,delivered,5,1202.25,-9,On-Time
1600.0,xpressbees,pharmacy,van,standard,east,clear,269.5,13.15,9,24,no,delivered,5,1386.95,-15,On-Time
1601.0,ekart,fragile items,ev van,express,north,foggy,251.6,5.98,10,7,yes,delayed,2,1325.94,3,Late
1602.0,xpressbees,pharmacy,ev van,express,central,stormy,183.9,11.41,12,5,yes,delayed,2,1003.73,7,Late
1603.0,amazon logistics,furniture,bike,two day,central,clear,170.2,15.1,6,16,no,delivered,3,896.3,-10,On-Time
1604.0,ekart,automobile parts,ev bike,express,north,rainy,253.3,25.99,9,7,yes,failed,2,1394.47,2,Late
1605.0,blue dart,automobile parts,bike,two day,east,rainy,157.5,1.79,11,16,no,delivered,5,792.87,-5,On-Time
1606.0,ecom express,automobile parts,ev van,standard,west,clear,74.5,25.16,2,24,no,delivered,4,447.98,-22,On-Time
1607.0,blue dart,electronics,bike,same day,south,foggy,136.0,47.32,5,8,no,delivered,3,921.96,-3,On-Time
1608.0,shadowfax,automobile parts,ev van,standard,south,foggy,254.9,39.66,11,24,no,delivered,5,1393.48,-13,On-Time
1609.0,ekart,clothing,ev bike,two day,south,stormy,6.6,32.34,4,16,no,delivered,4,130.02,-12,On-Time
1610.0,blue dart,pharmacy,truck,two day,south,clear,124.9,25.29,5,16,no,delivered,5,700.37,-11,On-Time
1611.0,xpressbees,pharmacy,scooter,same day,west,cold,257.6,21.61,11,8,yes,delayed,2,1452.83,3,Late
1612.0,blue dart,clothing,scooter,same day,north,rainy,163.3,14.02,6,8,no,delivered,5,958.56,-2,On-Time
1613.0,xpressbees,electronics,van,express,west,stormy,118.8,30.13,7,4,yes,delayed,2,734.39,3,Late
1614.0,xpressbees,automobile parts,ev van,same day,east,stormy,214.2,23.92,14,8,yes,delayed,3,1242.76,6,Late
1615.0,delhivery,automobile parts,ev van,same day,west,clear,184.6,39.55,4,8,no,delivered,5,1141.65,-4,On-Time
1616.0,blue dart,clothing,truck,express,central,rainy,169.3,15.88,10,5,yes,delayed,2,944.14,5,Late
1617.0,amazon logistics,pharmacy,scooter,same day,east,hot,70.2,12.39,3,8,no,delivered,5,488.17,-5,On-Time
1618.0,fedex,clothing,truck,standard,north,foggy,276.4,38.11,14,24,no,delivered,4,1496.33,-10,On-Time
1619.0,blue dart,pharmacy,ev bike,express,east,rainy,26.2,27.51,4,2,yes,delayed,2,263.53,2,Late
1620.0,ecom express,documents,truck,express,south,hot,207.8,38.55,5,6,no,delivered,4,1204.65,-1,On-Time
1621.0,ekart,cosmetics,ev van,two day,east,hot,201.1,40.97,8,16,no,delivered,5,1128.41,-8,On-Time
1622.0,delhivery,pharmacy,bike,express,south,hot,39.9,28.88,1,2,no,delivered,3,336.14,-1,On-Time
1623.0,ecom express,furniture,truck,two day,north,foggy,30.9,24.93,4,16,no,delivered,4,229.29,-12,On-Time
1624.0,delhivery,cosmetics,bike,two day,east,foggy,103.3,48.52,3,16,no,delivered,4,662.06,-13,On-Time
1625.0,fedex,furniture,truck,two day,south,hot,25.2,42.22,1,16,no,delivered,4,252.66,-15,On-Time
1626.0,ecom express,electronics,truck,same day,north,stormy,286.1,34.48,12,8,yes,delayed,2,1632.7206,4,Late
1627.0,shadowfax,pharmacy,scooter,express,north,foggy,257.9,28.46,8,7,yes,delayed,2,1424.88,1,Late
1628.0,shadowfax,fragile items,ev bike,standard,central,rainy,284.5,7.41,10,24,no,delivered,5,1444.73,-14,On-Time
1629.0,dhl,furniture,ev van,two day,central,cold,297.1,0.67,10,16,no,delivered,4,1489.48,-6,On-Time
1630.0,blue dart,clothing,van,same day,west,cold,66.8,38.24,3,8,no,delivered,3,548.72,-5,On-Time
1631.0,shadowfax,electronics,van,two day,south,rainy,231.3,8.89,10,16,no,delivered,5,1183.17,-6,On-Time
1632.0,ecom express,documents,scooter,same day,west,clear,137.5,27.87,4,8,no,delivered,4,871.11,-4,On-Time
1633.0,delhivery,cosmetics,bike,two day,east,cold,13.9,30.49,3,16,no,delivered,4,160.97,-13,On-Time
1634.0,amazon logistics,documents,van,standard,north,clear,154.9,34.06,4,24,no,delivered,5,876.68,-20,On-Time
1635.0,dhl,automobile parts,van,standard,central,rainy,25.6,26.06,5,24,no,delivered,4,206.18,-19,On-Time
1636.0,fedex,documents,ev bike,standard,east,clear,295.9,39.7,9,24,no,delivered,4,1598.6,-15,On-Time
1637.0,blue dart,groceries,ev van,express,east,hot,249.9,19.61,6,7,no,delivered,4,1358.33,-1,On-Time
1638.0,shadowfax,cosmetics,bike,standard,central,clear,248.1,4.64,5,24,no,delivered,4,1254.42,-19,On-Time
1639.0,blue dart,pharmacy,bike,standard,west,rainy,24.3,43.55,5,24,no,delivered,4,252.15,-19,On-Time
1640.0,ekart,electronics,truck,two day,east,stormy,3.6,5.5,7,16,no,delivered,3,95.6674,-9,On-Time
1641.0,xpressbees,electronics,van,standard,central,clear,81.0,27.85,4,24,no,delivered,4,488.55,-20,On-Time
1642.0,delhivery,clothing,ev bike,two day,west,cold,249.6,2.12,6,16,no,delivered,4,1254.36,-10,On-Time
1643.0,fedex,fragile items,scooter,same day,east,hot,174.4,30.74,6,8,no,delivered,3,1064.22,-2,On-Time
1644.0,shadowfax,electronics,van,same day,west,stormy,196.1,16.63,10,8,yes,delayed,2,1130.39,2,Late
1645.0,blue dart,electronics,van,standard,north,stormy,39.5,31.92,6,24,no,delivered,4,293.26,-18,On-Time
1646.0,ekart,fragile items,truck,standard,central,rainy,138.8,21.85,6,24,no,delivered,4,759.55,-18,On-Time
1647.0,dhl,pharmacy,bike,standard,central,stormy,140.0,46.68,8,24,no,delivered,3,840.04,-16,On-Time
1648.0,shadowfax,automobile parts,ev van,express,south,hot,293.9,12.73,8,7,yes,delayed,2,1557.69,1,Late
1649.0,ecom express,clothing,van,two day,north,stormy,232.5,14.95,12,16,no,delivered,5,1207.35,-4,On-Time
1650.0,amazon logistics,pharmacy,scooter,express,central,foggy,41.1,18.41,4,2,yes,failed,1,310.73,2,Late
1651.0,blue dart,clothing,truck,standard,east,rainy,138.3,4.03,10,24,no,delivered,5,703.59,-14,On-Time
1652.0,delhivery,pharmacy,bike,express,south,stormy,231.7,43.2,14,6,yes,delayed,2,1338.1,8,Late
1653.0,delhivery,electronics,truck,express,central,cold,235.6,4.97,6,6,no,delivered,5,1242.91,0,On-Time
1654.0,shadowfax,automobile parts,bike,same day,east,foggy,137.0,10.22,4,8,no,delivered,4,815.66,-4,On-Time
